DW_CustomerID,Country,Year of birth,Continent,Gender,Age,Age_Group
44445,United Kingdom,1961,Europe,F,63,60+
44448,Italy,1998,Europe,M,26,19-30
44450,Denmark,1951,Europe,M,73,60+
44453,Spain,1959,Europe,F,65,60+
44455,United Kingdom,1952,Europe,F,72,60+
44456,Germany,1967,Europe,M,57,41-60
44457,Canada,1972,America,F,52,41-60
44461,Finland,1970,Europe,F,54,41-60
44462,United Kingdom,1973,Europe,M,51,41-60
44464,Finland,1950,Europe,F,74,60+
44465,Canada,2000,America,F,24,19-30
44466,Belgium,2004,Europe,M,20,19-30
44468,Canada,1949,America,F,75,60+
44469,Germany,2007,Europe,M,17,0-18
44470,United Kingdom,2002,Europe,F,22,19-30
44471,Canada,1974,America,F,50,41-60
44472,Finland,2005,Europe,F,19,19-30
44473,Finland,1962,Europe,F,62,60+
44474,Italy,1951,Europe,F,73,60+
44476,Finland,1951,Europe,F,73,60+
44482,Finland,1962,Europe,M,62,60+
44483,United States,2001,America,F,23,19-30
44485,United Kingdom,1968,Europe,F,56,41-60
44492,United Kingdom,2006,Europe,M,18,0-18
44493,Finland,1964,Europe,F,60,41-60
44496,United Kingdom,1978,Europe,F,46,41-60
44497,United States,2003,America,F,21,19-30
44498,United Kingdom,1950,Europe,F,74,60+
44499,United States,1957,America,F,67,60+
44500,United Kingdom,1973,Europe,F,51,41-60
44503,Canada,1941,America,F,83,60+
44504,Finland,1977,Europe,F,47,41-60
44506,Switzerland,1971,Europe,F,53,41-60
44507,Canada,1964,America,F,60,41-60
44508,United States,2002,America,F,22,19-30
44509,United Kingdom,1945,Europe,M,79,60+
44511,Belgium,1976,Europe,M,48,41-60
44513,France,1950,Europe,F,74,60+
44516,United States,1961,America,M,63,60+
44519,Canada,1947,America,F,77,60+
44520,Canada,1949,America,F,75,60+
44521,Belgium,2006,Europe,M,18,0-18
44524,United States,2008,America,F,16,0-18
44525,United Kingdom,1950,Europe,F,74,60+
44527,Italy,1960,Europe,F,64,60+
44528,Spain,1950,Europe,F,74,60+
44529,Germany,1970,Europe,M,54,41-60
44530,Denmark,2002,Europe,F,22,19-30
44531,United States,1962,America,M,62,60+
44532,Finland,1999,Europe,M,25,19-30
44533,Netherlands,1997,Europe,F,27,19-30
44534,Spain,2000,Europe,M,24,19-30
44537,Italy,1974,Europe,F,50,41-60
44541,Finland,1971,Europe,M,53,41-60
44542,Sweden,1950,Europe,M,74,60+
44543,Canada,1950,America,M,74,60+
44545,United States,1959,America,M,65,60+
44546,Sweden,1963,Europe,F,61,60+
44548,Germany,1948,Europe,F,76,60+
44549,Denmark,1948,Europe,F,76,60+
44551,United States,1950,America,M,74,60+
44553,Switzerland,1957,Europe,M,67,60+
44557,France,1974,Europe,M,50,41-60
44558,Germany,1983,Europe,M,41,41-60
44560,Norway,1958,Europe,M,66,60+
44561,Switzerland,1992,Europe,F,32,31-40
44562,United States,2001,America,F,23,19-30
44565,Finland,1975,Europe,M,49,41-60
44567,Sweden,1951,Europe,M,73,60+
44570,United States,1949,America,F,75,60+
44574,Canada,1951,America,F,73,60+
44575,Denmark,1959,Europe,F,65,60+
44580,Canada,1972,America,M,52,41-60
44581,Canada,1950,America,F,74,60+
44583,Denmark,2003,Europe,M,21,19-30
44584,Canada,1965,America,F,59,41-60
44586,France,1970,Europe,F,54,41-60
44587,France,1956,Europe,F,68,60+
44588,United Kingdom,1950,Europe,F,74,60+
44591,Canada,1971,America,M,53,41-60
44592,Netherlands,1948,Europe,F,76,60+
44593,Canada,2006,America,F,18,0-18
44594,Canada,1997,America,M,27,19-30
44595,United States,1971,America,F,53,41-60
44597,Finland,1945,Europe,F,79,60+
44598,Canada,1969,America,F,55,41-60
44599,Finland,1992,Europe,M,32,31-40
44601,Finland,1963,Europe,M,61,60+
44604,Israel,2005,Europe,F,19,19-30
44605,Finland,1978,Europe,F,46,41-60
44606,United States,1959,America,M,65,60+
44607,Netherlands,1949,Europe,F,75,60+
44608,Netherlands,1942,Europe,F,82,60+
44609,Germany,1973,Europe,M,51,41-60
44610,Canada,1976,America,F,48,41-60
44613,United States,1946,America,F,78,60+
44614,Germany,1973,Europe,M,51,41-60
44615,Canada,2001,America,M,23,19-30
44617,Canada,1993,America,M,31,31-40
44620,United Kingdom,1967,Europe,F,57,41-60
44625,Sweden,1966,Europe,M,58,41-60
44627,Italy,1964,Europe,F,60,41-60
44628,Switzerland,1960,Europe,M,64,60+
44632,Denmark,1994,Europe,F,30,19-30
44633,Canada,1945,America,F,79,60+
44635,Finland,1967,Europe,M,57,41-60
44637,Canada,1991,America,M,33,31-40
44639,Sweden,2006,Europe,F,18,0-18
44640,Germany,1961,Europe,M,63,60+
44641,Canada,1945,America,M,79,60+
44643,Finland,1963,Europe,M,61,60+
44644,United States,1958,America,F,66,60+
44645,United States,1951,America,F,73,60+
44646,Sweden,1960,Europe,M,64,60+
44647,Switzerland,2007,Europe,F,17,0-18
44648,Sweden,1946,Europe,M,78,60+
44650,Norway,1990,Europe,F,34,31-40
44652,United States,1946,America,F,78,60+
44653,Italy,2001,Europe,M,23,19-30
44656,United Kingdom,1953,Europe,M,71,60+
44661,Sweden,1958,Europe,F,66,60+
44663,United Kingdom,2002,Europe,F,22,19-30
44664,France,1961,Europe,F,63,60+
44665,United Kingdom,1965,Europe,F,59,41-60
44669,Canada,1951,America,M,73,60+
44670,Canada,1954,America,F,70,60+
44672,Canada,1995,America,F,29,19-30
44673,United Kingdom,1958,Europe,M,66,60+
44675,Germany,1971,Europe,F,53,41-60
44677,United States,1964,America,M,60,41-60
44679,United States,1973,America,M,51,41-60
44680,Canada,1946,America,F,78,60+
44681,Italy,1957,Europe,F,67,60+
44682,United States,1964,America,M,60,41-60
44683,United States,1987,America,F,37,31-40
44686,Finland,1949,Europe,M,75,60+
44688,United States,2006,America,F,18,0-18
44691,Canada,1969,America,F,55,41-60
44692,Canada,1965,America,F,59,41-60
44694,Canada,1965,America,M,59,41-60
44696,Denmark,1998,Europe,M,26,19-30
44699,United Kingdom,1965,Europe,F,59,41-60
44703,United Kingdom,1966,Europe,M,58,41-60
44704,Finland,2003,Europe,F,21,19-30
44705,Italy,1999,Europe,M,25,19-30
44707,United States,1962,America,M,62,60+
44713,United States,1946,America,F,78,60+
44714,Sweden,1972,Europe,M,52,41-60
44717,Canada,1945,America,F,79,60+
44718,Italy,1950,Europe,M,74,60+
44721,Italy,1984,Europe,M,40,31-40
44722,United Kingdom,1961,Europe,F,63,60+
44723,United States,1965,America,F,59,41-60
44727,United States,1974,America,F,50,41-60
44729,Finland,1972,Europe,M,52,41-60
44732,Sweden,1947,Europe,F,77,60+
44733,Canada,2005,America,M,19,19-30
44734,Switzerland,1994,Europe,F,30,19-30
44736,United Kingdom,1992,Europe,F,32,31-40
44739,Switzerland,1946,Europe,M,78,60+
44742,United States,1978,America,F,46,41-60
44749,United States,1961,America,M,63,60+
44752,Canada,2003,America,F,21,19-30
44754,Finland,1960,Europe,M,64,60+
44755,Canada,1971,America,M,53,41-60
44761,Switzerland,1945,Europe,F,79,60+
44763,Germany,1965,Europe,F,59,41-60
44764,France,1960,Europe,F,64,60+
44766,United States,1972,America,F,52,41-60
44767,Canada,2002,America,F,22,19-30
44768,Italy,1946,Europe,F,78,60+
44769,United Kingdom,1963,Europe,M,61,60+
44771,Spain,1960,Europe,M,64,60+
44774,Norway,1950,Europe,F,74,60+
44777,United Kingdom,1951,Europe,M,73,60+
44778,United Kingdom,1964,Europe,M,60,41-60
44779,United States,1973,America,F,51,41-60
44782,Denmark,1947,Europe,F,77,60+
44784,Sweden,2003,Europe,F,21,19-30
44785,Finland,1971,Europe,F,53,41-60
44787,United States,1949,America,F,75,60+
44789,Norway,1974,Europe,F,50,41-60
44790,Finland,1947,Europe,F,77,60+
44791,Denmark,1949,Europe,F,75,60+
44794,Finland,1998,Europe,F,26,19-30
44799,Canada,1949,America,F,75,60+
44801,Norway,2002,Europe,F,22,19-30
44802,France,1981,Europe,F,43,41-60
44804,Canada,2005,America,F,19,19-30
44805,Belgium,1949,Europe,F,75,60+
44807,United States,1971,America,F,53,41-60
44808,United States,1990,America,F,34,31-40
44810,Canada,1947,America,F,77,60+
44812,United Kingdom,1961,Europe,F,63,60+
44817,Finland,1963,Europe,M,61,60+
44820,Netherlands,1998,Europe,F,26,19-30
44821,Finland,1957,Europe,F,67,60+
44824,Finland,1948,Europe,M,76,60+
44825,United Kingdom,1994,Europe,F,30,19-30
44827,Netherlands,1947,Europe,M,77,60+
44829,Canada,2007,America,M,17,0-18
44833,France,1984,Europe,F,40,31-40
44836,United States,1945,America,F,79,60+
44838,Canada,1988,America,F,36,31-40
44840,United Kingdom,1958,Europe,F,66,60+
44841,Germany,1949,Europe,F,75,60+
44843,Denmark,1992,Europe,M,32,31-40
44846,Denmark,1946,Europe,F,78,60+
44848,Finland,1946,Europe,F,78,60+
44850,United States,2002,America,F,22,19-30
44854,United States,1968,America,M,56,41-60
44855,United Kingdom,1964,Europe,M,60,41-60
44856,United States,2001,America,M,23,19-30
44857,France,2004,Europe,M,20,19-30
44858,Netherlands,1962,Europe,M,62,60+
44859,Switzerland,1948,Europe,F,76,60+
44865,Canada,2000,America,F,24,19-30
44866,Canada,1958,America,M,66,60+
44867,United States,2001,America,F,23,19-30
44868,Spain,2002,Europe,F,22,19-30
44871,Denmark,1972,Europe,M,52,41-60
44872,Norway,1958,Europe,F,66,60+
44873,United States,1973,America,F,51,41-60
44876,Sweden,1943,Europe,F,81,60+
44878,Denmark,2005,Europe,F,19,19-30
44880,United Kingdom,1952,Europe,F,72,60+
44884,Canada,2001,America,M,23,19-30
44887,Belgium,1950,Europe,F,74,60+
44889,United States,1942,America,M,82,60+
44890,Belgium,1946,Europe,F,78,60+
44891,Norway,1960,Europe,M,64,60+
44893,Norway,1978,Europe,M,46,41-60
44894,United Kingdom,1969,Europe,M,55,41-60
44895,Canada,2006,America,F,18,0-18
44896,United States,1972,America,F,52,41-60
44897,United Kingdom,1969,Europe,M,55,41-60
44899,Canada,1961,America,F,63,60+
44901,Italy,1994,Europe,F,30,19-30
44906,Canada,1968,America,F,56,41-60
44907,United States,1968,America,M,56,41-60
44909,United States,2007,America,F,17,0-18
44910,Canada,1949,America,F,75,60+
44912,United Kingdom,1987,Europe,F,37,31-40
44913,Sweden,2000,Europe,F,24,19-30
44914,Finland,1948,Europe,F,76,60+
44916,Canada,1987,America,M,37,31-40
44917,United Kingdom,1995,Europe,F,29,19-30
44918,Finland,1951,Europe,F,73,60+
44919,Sweden,2006,Europe,M,18,0-18
44922,Canada,1945,America,M,79,60+
44924,United Kingdom,1947,Europe,M,77,60+
44926,Finland,1986,Europe,F,38,31-40
44931,United States,1959,America,F,65,60+
44932,Finland,1967,Europe,M,57,41-60
44934,United States,1953,America,M,71,60+
44935,France,2004,Europe,M,20,19-30
44936,Italy,1973,Europe,M,51,41-60
44937,France,1948,Europe,F,76,60+
44938,Canada,1960,America,M,64,60+
44941,Denmark,1946,Europe,M,78,60+
44942,France,1961,Europe,M,63,60+
44945,United States,1963,America,F,61,60+
44946,Italy,2005,Europe,M,19,19-30
44952,Italy,2008,Europe,M,16,0-18
44953,Italy,1951,Europe,F,73,60+
44957,United Kingdom,1951,Europe,F,73,60+
44959,United Kingdom,1997,Europe,M,27,19-30
44961,United States,1969,America,F,55,41-60
44962,United Kingdom,1967,Europe,F,57,41-60
44963,Switzerland,1970,Europe,F,54,41-60
44967,United States,1967,America,M,57,41-60
44969,Canada,1959,America,M,65,60+
44971,United Kingdom,1977,Europe,M,47,41-60
44974,Canada,1998,America,F,26,19-30
44975,United Kingdom,1955,Europe,M,69,60+
44976,Finland,2007,Europe,M,17,0-18
44977,Italy,1962,Europe,F,62,60+
44978,Israel,1946,Europe,F,78,60+
44984,Israel,1971,Europe,F,53,41-60
44986,Finland,1965,Europe,F,59,41-60
44990,Finland,1948,Europe,M,76,60+
44993,Sweden,2001,Europe,M,23,19-30
44994,Sweden,2004,Europe,M,20,19-30
44995,Israel,1941,Europe,M,83,60+
44996,United States,1974,America,F,50,41-60
44997,United Kingdom,1970,Europe,F,54,41-60
44998,France,1996,Europe,F,28,19-30
44999,Canada,1988,America,F,36,31-40
45000,United States,1951,America,M,73,60+
45003,Denmark,2004,Europe,M,20,19-30
45006,United States,2001,America,F,23,19-30
45008,Germany,1947,Europe,M,77,60+
45010,Finland,1996,Europe,M,28,19-30
45011,United States,1951,America,F,73,60+
45013,United Kingdom,1981,Europe,F,43,41-60
45014,Canada,1968,America,M,56,41-60
45017,United States,1968,America,M,56,41-60
45018,Canada,2002,America,F,22,19-30
45019,Sweden,1998,Europe,F,26,19-30
45020,United Kingdom,2008,Europe,F,16,0-18
45022,United Kingdom,1945,Europe,M,79,60+
45025,Canada,1948,America,F,76,60+
45028,Denmark,1998,Europe,M,26,19-30
45029,Germany,1950,Europe,M,74,60+
45030,Finland,1965,Europe,M,59,41-60
45031,United Kingdom,2002,Europe,F,22,19-30
45032,United Kingdom,1946,Europe,M,78,60+
45034,United States,2003,America,F,21,19-30
45035,Germany,1946,Europe,M,78,60+
45039,Israel,1951,Europe,F,73,60+
45043,Finland,2007,Europe,F,17,0-18
45044,France,2007,Europe,M,17,0-18
45046,Switzerland,1959,Europe,F,65,60+
45048,United States,1963,America,F,61,60+
45049,Belgium,1949,Europe,F,75,60+
45050,France,1956,Europe,F,68,60+
45051,Finland,2005,Europe,F,19,19-30
45052,United Kingdom,1972,Europe,M,52,41-60
45055,Sweden,2007,Europe,F,17,0-18
45056,Finland,2005,Europe,F,19,19-30
45057,United Kingdom,2005,Europe,F,19,19-30
45058,United States,1968,America,F,56,41-60
45059,United Kingdom,1946,Europe,M,78,60+
45060,Finland,1969,Europe,M,55,41-60
45061,Switzerland,1960,Europe,F,64,60+
45062,Canada,1951,America,M,73,60+
45064,Finland,1992,Europe,M,32,31-40
45065,Canada,1976,America,M,48,41-60
45066,United States,1951,America,M,73,60+
45067,United Kingdom,1945,Europe,F,79,60+
45068,Canada,1974,America,F,50,41-60
45069,United States,1946,America,M,78,60+
45070,United Kingdom,2004,Europe,F,20,19-30
45071,Finland,1997,Europe,M,27,19-30
45072,Norway,1995,Europe,M,29,19-30
45073,Canada,2003,America,M,21,19-30
45076,Switzerland,1946,Europe,F,78,60+
45078,Canada,1972,America,F,52,41-60
45079,Finland,1962,Europe,M,62,60+
45080,Denmark,1958,Europe,F,66,60+
45082,Italy,1968,Europe,F,56,41-60
45083,Switzerland,1977,Europe,M,47,41-60
45085,Belgium,2000,Europe,F,24,19-30
45086,Norway,1967,Europe,F,57,41-60
45087,Sweden,1946,Europe,F,78,60+
45090,Germany,1963,Europe,F,61,60+
45091,Italy,1963,Europe,M,61,60+
45094,United States,1947,America,F,77,60+
45095,United States,1965,America,F,59,41-60
45098,Spain,1988,Europe,M,36,31-40
45099,United Kingdom,1973,Europe,F,51,41-60
45100,Sweden,1948,Europe,M,76,60+
45101,United States,1949,America,F,75,60+
45102,Sweden,1975,Europe,M,49,41-60
45105,United States,1976,America,M,48,41-60
45107,Canada,1952,America,F,72,60+
45108,Belgium,1982,Europe,F,42,41-60
45109,United Kingdom,1963,Europe,F,61,60+
45110,Denmark,1973,Europe,F,51,41-60
45111,Belgium,1945,Europe,F,79,60+
45113,United Kingdom,1948,Europe,M,76,60+
45115,Canada,1962,America,F,62,60+
45116,United States,1980,America,M,44,41-60
45117,Switzerland,1968,Europe,M,56,41-60
45118,Finland,1973,Europe,M,51,41-60
45120,United Kingdom,1974,Europe,F,50,41-60
45121,Switzerland,1948,Europe,F,76,60+
45127,Finland,1963,Europe,F,61,60+
45128,Spain,1944,Europe,F,80,60+
45130,Finland,1946,Europe,F,78,60+
45131,United Kingdom,1959,Europe,F,65,60+
45132,Canada,1959,America,M,65,60+
45134,France,1950,Europe,M,74,60+
45136,Canada,1959,America,F,65,60+
45137,Canada,1959,America,M,65,60+
45138,Spain,1958,Europe,F,66,60+
45139,Canada,1942,America,M,82,60+
45142,Israel,1963,Europe,F,61,60+
45144,United States,1974,America,M,50,41-60
45145,Canada,1949,America,F,75,60+
45146,Norway,1965,Europe,M,59,41-60
45147,Norway,2006,Europe,M,18,0-18
45148,Canada,2005,America,F,19,19-30
45151,Italy,1946,Europe,F,78,60+
45156,Canada,1959,America,F,65,60+
45157,Finland,1963,Europe,F,61,60+
45159,Finland,2002,Europe,F,22,19-30
45160,United States,1973,America,M,51,41-60
45161,Spain,2003,Europe,F,21,19-30
45162,United States,1951,America,F,73,60+
45163,Switzerland,1974,Europe,M,50,41-60
45164,Finland,1965,Europe,F,59,41-60
45166,Canada,1975,America,F,49,41-60
45167,United Kingdom,2003,Europe,F,21,19-30
45170,United States,2009,America,F,15,0-18
45171,Canada,1967,America,M,57,41-60
45174,Switzerland,2009,Europe,F,15,0-18
45179,Sweden,1947,Europe,M,77,60+
45182,Canada,1951,America,M,73,60+
45183,Norway,2002,Europe,F,22,19-30
45184,Germany,1950,Europe,M,74,60+
45186,Netherlands,1967,Europe,F,57,41-60
45187,Canada,1949,America,F,75,60+
45190,United States,2004,America,F,20,19-30
45193,Sweden,1942,Europe,F,82,60+
45195,Israel,2003,Europe,F,21,19-30
45201,France,1949,Europe,F,75,60+
45202,Finland,1999,Europe,F,25,19-30
45203,United States,2007,America,M,17,0-18
45204,United Kingdom,1945,Europe,M,79,60+
45205,United Kingdom,1962,Europe,F,62,60+
45211,Canada,1951,America,F,73,60+
45214,United Kingdom,1987,Europe,F,37,31-40
45218,Canada,1969,America,F,55,41-60
45223,United States,2006,America,M,18,0-18
45226,United States,1981,America,F,43,41-60
45228,Netherlands,1947,Europe,F,77,60+
45229,Germany,1962,Europe,F,62,60+
45230,United States,1974,America,F,50,41-60
45233,Norway,2002,Europe,F,22,19-30
45234,Canada,1960,America,F,64,60+
45235,Canada,1995,America,F,29,19-30
45239,United Kingdom,2009,Europe,F,15,0-18
45240,Canada,1948,America,M,76,60+
45241,France,2004,Europe,F,20,19-30
45242,Denmark,1967,Europe,F,57,41-60
45245,United Kingdom,1999,Europe,F,25,19-30
45246,Switzerland,1947,Europe,M,77,60+
45247,Germany,1947,Europe,F,77,60+
45248,Canada,1982,America,F,42,41-60
45253,United States,1973,America,F,51,41-60
45256,Finland,1951,Europe,F,73,60+
45257,Netherlands,1964,Europe,F,60,41-60
45260,United States,1945,America,F,79,60+
45261,Spain,1959,Europe,M,65,60+
45262,Denmark,1951,Europe,M,73,60+
45265,United States,1998,America,M,26,19-30
45267,United Kingdom,1981,Europe,M,43,41-60
45268,United States,2000,America,M,24,19-30
45269,Netherlands,1962,Europe,M,62,60+
45270,Israel,1966,Europe,M,58,41-60
45271,Finland,1967,Europe,M,57,41-60
45272,Canada,1950,America,F,74,60+
45273,Canada,1972,America,M,52,41-60
45275,Canada,1994,America,F,30,19-30
45284,Norway,1945,Europe,F,79,60+
45285,Finland,1944,Europe,F,80,60+
45286,Belgium,1991,Europe,F,33,31-40
45287,Netherlands,1963,Europe,M,61,60+
45288,Canada,1988,America,M,36,31-40
45289,France,1963,Europe,F,61,60+
45291,Norway,1945,Europe,M,79,60+
45292,Canada,1968,America,F,56,41-60
45294,Canada,1951,America,M,73,60+
45295,Denmark,1975,Europe,M,49,41-60
45298,Israel,2005,Europe,F,19,19-30
45300,Canada,1945,America,F,79,60+
45301,United Kingdom,1954,Europe,M,70,60+
45303,United States,1967,America,M,57,41-60
45305,Sweden,1945,Europe,F,79,60+
45306,Canada,1988,America,F,36,31-40
45309,United States,1972,America,F,52,41-60
45310,United States,1963,America,F,61,60+
45312,United Kingdom,1996,Europe,M,28,19-30
45313,Switzerland,1969,Europe,F,55,41-60
45315,Netherlands,1948,Europe,F,76,60+
45316,Norway,1958,Europe,F,66,60+
45319,United States,1948,America,F,76,60+
45320,Canada,1968,America,F,56,41-60
45322,United States,1947,America,F,77,60+
45323,Canada,1970,America,F,54,41-60
45324,United States,1951,America,F,73,60+
45325,United Kingdom,1974,Europe,F,50,41-60
45326,United States,1949,America,M,75,60+
45327,United States,1949,America,F,75,60+
45328,United Kingdom,1958,Europe,F,66,60+
45332,Finland,1966,Europe,F,58,41-60
45333,Germany,1946,Europe,M,78,60+
45336,Canada,1947,America,F,77,60+
45339,Finland,1959,Europe,F,65,60+
45340,Italy,1979,Europe,M,45,41-60
45341,Israel,1967,Europe,M,57,41-60
45342,United Kingdom,1946,Europe,F,78,60+
45344,United Kingdom,1949,Europe,F,75,60+
45346,Finland,1970,Europe,F,54,41-60
45347,Netherlands,2004,Europe,F,20,19-30
45348,Norway,1947,Europe,F,77,60+
45349,Canada,1945,America,F,79,60+
45350,Canada,1960,America,F,64,60+
45351,Canada,1961,America,F,63,60+
