DW_OrderID,Sale Date,Quantity, Amount , Total_Discount ,DW_CustomerID
107266-34331,29/11/2022,1, $8.99 , $-   ,40305
107266-34332,07/11/2021,1, $8.99 , $-   ,46371
107266-34333,29/12/2022,1, $8.99 , $-   ,32359
107266-34334,17/02/2023,2, $17.98 , $-   ,24545
107266-34335,16/06/2021,1, $8.99 , $-   ,41529
107266-34336,09/08/2021,2, $17.98 , $-   ,17609
107266-34337,24/04/2023,1, $8.99 , $-   ,17728
107266-34338,10/01/2021,1, $22.99 , $-   ,20031
107266-34339,30/03/2022,1, $8.99 , $-   ,50232
107266-34340,28/10/2023,1, $8.99 , $-   ,40800
107266-34341,26/11/2021,1, $8.99 , $-   ,28776
107266-34342,21/09/2021,1, $8.99 , $-   ,49260
107266-34343,04/12/2022,2, $17.98 , $-   ,15592
107266-34344,17/11/2023,1, $8.99 , $-   ,8320
107266-34345,06/04/2023,1, $22.99 , $-   ,5681
107266-34346,29/11/2023,1, $8.99 , $-   ,21166
107266-34347,23/11/2021,1, $8.99 , $-   ,25890
107266-34348,26/10/2023,2, $19.00 , $-   ,34292
107266-34349,22/01/2022,1, $9.50 , $-   ,15166
107266-34350,05/04/2022,2, $19.00 , $-   ,9231
107266-34351,01/05/2021,1, $9.50 , $-   ,19423
107266-34352,03/10/2023,1, $9.50 , $-   ,45586
107266-34353,04/12/2022,1, $9.50 , $-   ,17773
107266-34354,04/06/2021,1, $9.50 , $-   ,22204
107266-34355,19/12/2022,1, $9.50 , $-   ,41103
107266-34356,10/02/2022,1, $9.50 , $-   ,23928
107266-34357,22/06/2021,1, $9.50 , $-   ,36403
107266-34358,23/11/2023,1, $9.50 , $-   ,40564
107266-34359,17/05/2021,1, $9.50 , $-   ,46008
107266-34360,29/12/2023,1, $9.50 , $-   ,20659
107266-34361,27/08/2021,1, $9.50 , $-   ,26650
107266-34362,19/11/2021,1, $9.50 , $-   ,38155
107266-34363,17/10/2021,2, $19.00 , $-   ,34370
107266-34364,07/12/2023,1, $12.50 , $-   ,28490
107266-34365,02/07/2023,1, $21.50 , $-   ,5572
107266-34366,22/10/2021,1, $8.99 , $-   ,51617
107266-34367,07/10/2021,1, $8.99 , $-   ,42882
107266-34368,15/01/2021,1, $20.43 , $1.08 ,16760
107266-34369,06/03/2023,1, $21.50 , $-   ,51510
107266-34370,21/05/2022,1, $21.50 , $-   ,49524
107266-34371,08/12/2022,1, $21.50 , $-   ,26696
107266-34372,28/02/2023,1, $21.50 , $-   ,32138
107266-34373,17/04/2021,1, $8.99 , $-   ,46781
107266-34374,09/02/2021,1, $8.99 , $-   ,21186
107266-34375,02/06/2021,1, $21.50 , $-   ,11896
107266-34376,31/08/2022,1, $8.99 , $-   ,27210
107266-34377,12/04/2023,1, $12.50 , $-   ,1272
107266-34378,06/02/2022,1, $8.99 , $-   ,27673
107266-34379,21/11/2023,1, $8.99 , $-   ,28598
107266-34380,19/02/2023,1, $21.50 , $-   ,23642
107266-34381,31/08/2021,1, $21.50 , $-   ,22737
107266-34382,31/03/2023,2, $17.98 , $-   ,24769
107266-34383,16/06/2021,1, $21.50 , $-   ,23741
107266-34384,15/10/2022,1, $8.99 , $-   ,26869
107266-34385,25/02/2022,1, $21.50 , $-   ,11639
107266-34386,18/01/2022,1, $8.99 , $-   ,25777
107266-34387,11/06/2023,1, $21.50 , $-   ,4443
107266-34388,18/02/2022,1, $8.99 , $-   ,9786
107266-34389,04/06/2023,1, $21.50 , $-   ,8024
107266-34390,12/12/2022,1, $21.50 , $-   ,50424
107266-34391,18/07/2021,2, $17.98 , $-   ,37577
107266-34392,01/06/2022,1, $8.99 , $-   ,47695
107266-34393,23/07/2023,1, $8.99 , $-   ,3926
107266-34394,18/02/2022,2, $17.98 , $-   ,5249
107266-34395,01/07/2021,1, $8.99 , $-   ,36783
107266-34396,26/10/2023,1, $21.50 , $-   ,4127
107266-34397,07/08/2021,1, $8.99 , $-   ,5036
107266-34398,17/05/2023,1, $8.99 , $-   ,21058
107266-34399,07/01/2021,1, $20.43 , $1.08 ,41271
107266-34400,26/11/2023,1, $8.99 , $-   ,45061
107266-34401,03/11/2023,2, $17.98 , $-   ,5122
107266-34402,06/03/2023,1, $8.99 , $-   ,37913
107266-34403,20/04/2022,1, $21.50 , $-   ,42908
107266-34404,05/08/2022,1, $8.99 , $-   ,1762
107266-34405,13/05/2023,1, $8.99 , $-   ,6367
107266-34406,30/03/2023,1, $21.50 , $-   ,41640
107266-34407,01/12/2022,1, $21.50 , $-   ,17775
107266-34408,03/04/2021,1, $8.99 , $-   ,35785
107266-34409,08/08/2023,1, $21.50 , $-   ,8024
107266-34410,19/04/2023,1, $21.50 , $-   ,42024
107266-34411,01/05/2021,1, $8.99 , $-   ,24727
107266-34412,09/06/2023,1, $21.50 , $-   ,36034
107266-34413,09/08/2023,1, $21.50 , $-   ,7640
107266-34414,03/10/2021,1, $12.50 , $-   ,22545
107266-34415,09/04/2021,1, $8.99 , $-   ,41547
107266-34416,02/09/2021,2, $17.98 , $-   ,14324
107266-34417,02/02/2022,1, $21.50 , $-   ,3232
107266-34418,31/07/2021,1, $12.50 , $-   ,36245
107266-34419,17/02/2021,1, $11.99 , $-   ,22292
107266-34420,09/06/2021,1, $11.99 , $-   ,36593
107266-34421,30/06/2023,2, $37.00 , $-   ,22312
107266-34422,27/04/2023,2, $23.98 , $-   ,40782
107266-34423,26/09/2021,3, $27.99 , $-   ,41653
107266-34424,14/05/2021,3, $45.99 , $-   ,9802
107266-34425,26/10/2022,2, $29.42 , $1.08 ,35497
107266-34426,15/10/2021,3, $30.48 , $-   ,13670
107266-34427,08/01/2023,2, $46.49 , $-   ,30608
107266-34428,03/01/2021,2, $34.00 , $-   ,11732
107266-34429,10/09/2021,2, $14.98 , $-   ,5395
107266-34430,23/08/2023,2, $17.98 , $-   ,41446
107266-34431,20/03/2023,3, $20.97 , $-   ,13312
107266-34432,19/08/2021,3, $49.99 , $-   ,597
107266-34433,16/06/2023,4, $32.96 , $-   ,31794
107266-34434,16/11/2022,3, $48.99 , $-   ,1692
107266-34435,03/07/2021,5, $58.37 , $1.08 ,39267
107267-34436,24/08/2022,1, $6.99 , $-   ,43360
107267-34437,07/12/2021,1, $6.99 , $-   ,14112
107267-34438,25/09/2021,1, $8.99 , $-   ,41912
107267-34439,29/08/2023,1, $6.99 , $-   ,43786
107267-34440,04/12/2023,1, $8.99 , $-   ,15446
107267-34441,30/10/2021,1, $6.99 , $-   ,33265
107267-34442,25/07/2021,1, $5.99 , $-   ,51840
107267-34443,25/11/2022,1, $5.99 , $-   ,39135
107267-34444,18/06/2023,1, $8.99 , $-   ,28365
107267-34445,24/01/2021,1, $6.99 , $-   ,13587
107267-34446,27/12/2021,2, $11.98 , $-   ,6163
107267-34447,12/11/2022,2, $11.98 , $-   ,4483
107267-34448,05/12/2023,2, $13.98 , $-   ,44542
107267-34449,08/12/2023,1, $8.99 , $-   ,47118
107267-34450,08/04/2022,1, $5.99 , $-   ,12708
107267-34451,28/08/2021,1, $8.99 , $-   ,44271
107267-34452,03/05/2022,1, $27.99 , $-   ,9599
107267-34453,28/07/2022,1, $12.50 , $-   ,21660
107267-34454,21/03/2021,1, $8.99 , $-   ,30268
107267-34455,15/08/2023,1, $23.99 , $-   ,25962
107267-34456,18/08/2021,1, $8.99 , $-   ,51094
107267-34457,28/04/2023,1, $12.50 , $-   ,750
107267-34459,14/09/2023,1, $23.99 , $-   ,48168
107267-34460,18/06/2023,2, $17.98 , $-   ,36
107267-34461,10/05/2022,1, $12.50 , $-   ,7648
107267-34462,27/12/2022,1, $12.50 , $-   ,3535
107267-34463,13/04/2022,1, $13.46 , $-   ,194
107267-34464,08/10/2021,1, $12.50 , $-   ,2068
107267-34465,14/08/2023,1, $12.50 , $-   ,37638
107267-34466,12/08/2021,1, $22.99 , $-   ,14846
107267-34467,16/12/2021,1, $8.99 , $-   ,19691
107267-34468,23/11/2022,1, $8.99 , $-   ,44574
107267-34469,23/03/2022,1, $22.99 , $-   ,50430
107267-34470,20/09/2022,1, $8.99 , $-   ,36058
107267-34471,07/07/2023,1, $22.99 , $-   ,18061
107267-34472,30/05/2023,1, $8.99 , $-   ,32006
107267-34473,17/10/2021,2, $17.98 , $-   ,47245
107267-34474,08/05/2022,1, $8.99 , $-   ,52837
107267-34475,22/04/2023,1, $8.99 , $-   ,9999
107267-34476,05/02/2023,1, $8.99 , $-   ,41821
107267-34477,03/10/2021,1, $8.99 , $-   ,97
107267-34478,28/09/2022,1, $8.99 , $-   ,11631
107267-34479,04/05/2022,1, $8.99 , $-   ,1623
107267-34480,10/11/2022,1, $8.99 , $-   ,36639
107267-34481,06/05/2023,1, $8.99 , $-   ,22863
107267-34482,04/11/2021,1, $8.99 , $-   ,17665
107267-34483,15/05/2023,1, $8.99 , $-   ,22975
107267-34484,02/10/2023,1, $8.99 , $-   ,10626
107267-34485,26/04/2022,1, $8.99 , $-   ,45556
107267-34486,27/04/2023,1, $8.99 , $-   ,47452
107267-34487,17/03/2023,1, $22.99 , $-   ,29547
107267-34488,03/05/2022,1, $22.99 , $-   ,12781
107267-34489,03/01/2023,1, $22.99 , $-   ,47407
107267-34490,06/06/2021,1, $8.99 , $-   ,37079
107267-34491,02/01/2022,2, $17.98 , $-   ,30044
107267-34492,01/12/2022,1, $8.99 , $-   ,48628
107267-34493,14/10/2023,1, $22.99 , $-   ,15777
107267-34494,24/10/2023,1, $8.99 , $-   ,41550
107267-34495,12/05/2021,1, $22.99 , $-   ,20616
107267-34496,27/01/2021,1, $9.50 , $-   ,13230
107267-34497,14/02/2021,1, $9.50 , $-   ,23145
107267-34498,27/08/2023,1, $9.50 , $-   ,40765
107267-34499,03/10/2022,1, $9.50 , $-   ,24485
107267-34500,14/09/2022,1, $9.50 , $-   ,42600
107267-34501,05/04/2021,1, $9.50 , $-   ,36890
107267-34502,19/03/2021,1, $9.50 , $-   ,3070
107267-34503,16/10/2021,1, $9.50 , $-   ,42089
107267-34504,22/07/2023,1, $8.55 , $0.95 ,38671
107267-34505,29/10/2023,1, $9.50 , $-   ,17580
107267-34506,01/11/2023,1, $9.50 , $-   ,38381
107267-34507,26/03/2021,1, $9.50 , $-   ,20025
107267-34508,15/09/2022,1, $9.50 , $-   ,5738
107267-34509,18/01/2022,1, $9.50 , $-   ,5886
107267-34510,25/04/2023,1, $8.27 , $1.24 ,25036
107267-34511,27/01/2022,1, $9.50 , $-   ,18696
107267-34512,17/02/2022,2, $17.10 , $1.90 ,3251
107267-34513,26/05/2023,1, $9.50 , $-   ,43778
107267-34514,08/12/2022,1, $9.50 , $-   ,41652
107267-34515,25/07/2022,1, $9.50 , $-   ,3749
107267-34516,12/01/2022,1, $9.50 , $-   ,4029
107267-34517,18/04/2021,1, $9.50 , $-   ,38720
107267-34518,03/02/2023,1, $12.50 , $-   ,15529
107267-34519,09/04/2022,1, $12.50 , $-   ,21661
107267-34520,19/08/2023,1, $12.50 , $-   ,47170
107267-34521,11/09/2022,1, $8.99 , $-   ,22987
107267-34522,30/07/2021,1, $12.50 , $-   ,28498
107267-34523,03/06/2022,1, $12.50 , $-   ,40644
107267-34524,27/09/2022,1, $21.50 , $-   ,39193
107267-34525,22/01/2023,1, $8.99 , $-   ,3456
107267-34526,17/12/2023,1, $21.50 , $-   ,26593
107267-34527,11/12/2022,1, $8.99 , $-   ,2098
107267-34528,23/11/2022,1, $21.50 , $-   ,22107
107267-34529,12/12/2022,1, $21.50 , $-   ,6080
107267-34530,25/08/2022,1, $8.99 , $-   ,50985
107267-34531,01/04/2023,1, $8.99 , $-   ,16286
107267-34532,07/03/2023,1, $21.50 , $-   ,40293
107267-34533,21/08/2023,1, $18.71 , $2.80 ,11438
107267-34534,24/10/2023,1, $8.99 , $-   ,34543
107267-34535,17/06/2022,1, $8.99 , $-   ,43482
107267-34536,30/09/2021,1, $21.50 , $-   ,14393
107267-34537,10/03/2021,1, $21.50 , $-   ,32531
107267-34538,12/10/2021,1, $8.99 , $-   ,40445
107267-34539,22/08/2022,1, $12.50 , $-   ,7369
107267-34540,29/05/2023,1, $8.99 , $-   ,12752
107267-34541,05/05/2023,2, $43.00 , $-   ,6634
107267-34542,21/07/2021,1, $8.99 , $-   ,7238
107267-34543,22/06/2022,1, $18.71 , $2.80 ,13833
107267-34544,20/08/2022,1, $21.50 , $-   ,27661
107267-34545,28/09/2021,1, $8.99 , $-   ,2285
107267-34546,22/12/2023,1, $8.99 , $-   ,21982
107267-34547,23/02/2023,1, $21.50 , $-   ,839
107267-34548,01/04/2023,1, $8.99 , $-   ,21768
107267-34549,25/12/2023,1, $21.50 , $-   ,11078
107267-34550,22/02/2022,1, $8.99 , $-   ,28973
107267-34551,27/08/2023,1, $20.43 , $1.08 ,29243
107267-34552,09/09/2022,1, $21.50 , $-   ,38585
107267-34553,05/01/2021,1, $8.99 , $-   ,2961
107267-34554,09/05/2023,1, $21.50 , $-   ,13061
107267-34555,22/12/2022,1, $21.50 , $-   ,26782
107267-34556,20/04/2022,1, $21.50 , $-   ,25421
107267-34557,18/03/2023,1, $11.99 , $-   ,30837
107267-34558,29/04/2023,1, $18.50 , $-   ,14289
107267-34559,30/04/2023,2, $23.98 , $-   ,24269
107267-34560,26/08/2023,1, $11.99 , $-   ,30782
107267-34561,12/07/2022,1, $11.99 , $-   ,35153
107267-34562,19/06/2023,1, $22.99 , $-   ,4981
107267-34563,14/02/2022,1, $18.50 , $-   ,52611
107267-34564,25/04/2022,1, $11.99 , $-   ,1383
107267-34565,20/08/2022,1, $11.99 , $-   ,23831
107267-34566,14/07/2022,1, $11.99 , $-   ,8120
107267-34567,21/07/2023,1, $18.50 , $-   ,8207
107267-34568,23/06/2023,1, $11.99 , $-   ,9735
107267-34569,23/01/2021,1, $11.99 , $-   ,34961
107267-34570,25/03/2023,1, $11.99 , $-   ,33395
107267-34571,24/09/2022,2, $18.49 , $-   ,21693
107267-34572,19/06/2022,1, $22.99 , $-   ,35189
107267-34573,11/09/2021,2, $32.98 , $-   ,47928
107267-34574,30/07/2023,2, $33.49 , $-   ,19831
107267-34575,22/07/2021,2, $37.49 , $-   ,35533
107267-34576,06/05/2022,2, $35.49 , $-   ,52954
107267-34577,20/12/2022,3, $70.99 , $-   ,36230
107267-34578,20/03/2021,5, $45.97 , $-   ,34524
107267-34579,25/09/2022,3, $61.48 , $-   ,19298
107267-34580,11/12/2023,3, $36.97 , $-   ,8719
107267-34581,15/12/2023,4, $29.52 , $0.95 ,44683
107267-34582,07/01/2021,4, $56.98 , $-   ,17858
107267-34583,22/07/2022,4, $63.98 , $-   ,34316
107267-34584,15/08/2022,4, $54.42 , $1.08 ,34440
107267-34622,12/01/2022,1, $7.64 , $1.35 ,47586
107268-34585,15/03/2023,1, $8.99 , $-   ,21805
107268-34586,17/08/2022,1, $8.99 , $-   ,32452
107268-34587,02/05/2022,1, $8.99 , $-   ,38832
107268-34588,19/02/2023,2, $11.98 , $-   ,9162
107268-34589,05/02/2023,1, $5.99 , $-   ,36915
107268-34590,18/12/2022,1, $5.99 , $-   ,10033
107268-34591,03/05/2023,1, $5.99 , $-   ,26613
107268-34592,04/07/2023,1, $5.99 , $-   ,37697
107268-34593,10/06/2022,1, $6.99 , $-   ,24295
107268-34594,18/10/2023,1, $5.99 , $-   ,5004
107268-34595,24/07/2021,1, $7.99 , $-   ,29600
107268-34596,17/06/2022,1, $5.99 , $-   ,13602
107268-34597,26/04/2023,1, $6.99 , $-   ,31486
107268-34598,20/06/2022,1, $8.99 , $-   ,9648
107268-34599,25/12/2021,1, $10.99 , $-   ,26555
107268-34600,07/09/2021,1, $5.99 , $-   ,493
107268-34601,03/05/2021,1, $5.99 , $-   ,27499
107268-34602,21/09/2022,2, $11.98 , $-   ,3047
107268-34603,14/05/2022,2, $11.98 , $-   ,22103
107268-34604,18/04/2023,1, $8.99 , $-   ,21190
107268-34605,12/01/2021,1, $8.99 , $-   ,47946
107268-34606,19/01/2023,1, $7.99 , $-   ,38777
107268-34607,09/02/2022,1, $8.99 , $-   ,36315
107268-34608,17/03/2022,2, $17.98 , $-   ,23336
107268-34609,22/09/2023,1, $5.99 , $-   ,29338
107268-34610,14/11/2021,1, $5.99 , $-   ,41040
107268-34611,08/02/2023,1, $5.99 , $-   ,2641
107268-34612,30/12/2021,1, $5.99 , $-   ,51407
107268-34613,20/04/2023,1, $23.99 , $-   ,30695
107268-34614,20/06/2021,2, $17.98 , $-   ,27647
107268-34615,12/06/2022,1, $8.99 , $-   ,10283
107268-34616,10/03/2021,1, $12.50 , $-   ,24336
107268-34617,07/08/2021,1, $12.50 , $-   ,31342
107268-34618,25/03/2022,1, $12.50 , $-   ,10954
107268-34619,06/01/2022,1, $13.46 , $-   ,51462
107268-34620,29/06/2022,1, $23.99 , $-   ,36505
107268-34621,17/12/2023,1, $8.99 , $-   ,26942
107268-34623,22/09/2021,1, $12.50 , $-   ,26927
107268-34624,19/11/2021,1, $13.46 , $-   ,32499
107268-34625,03/09/2023,1, $23.99 , $-   ,3919
107268-34626,24/09/2021,1, $12.50 , $-   ,4199
107268-34627,15/11/2022,1, $12.50 , $-   ,31514
107268-34628,01/12/2023,1, $12.50 , $-   ,5277
107268-34629,28/08/2023,1, $12.50 , $-   ,43551
107268-34630,01/08/2021,2, $26.92 , $-   ,2540
107268-34631,25/01/2021,2, $25.00 , $-   ,13809
107268-34632,09/11/2022,1, $12.50 , $-   ,20449
107268-34633,03/11/2021,1, $12.50 , $-   ,47017
107268-34634,20/08/2022,1, $12.50 , $-   ,22795
107268-34635,04/06/2021,1, $12.50 , $-   ,42129
107268-34636,27/11/2022,1, $13.46 , $-   ,27210
107268-34637,11/05/2023,1, $27.99 , $-   ,44528
107268-34638,28/05/2022,1, $12.50 , $-   ,18195
107268-34639,22/04/2021,1, $23.99 , $-   ,26316
107268-34640,09/12/2021,1, $27.99 , $-   ,46828
107268-34641,21/03/2021,1, $12.50 , $-   ,25065
107268-34642,07/05/2021,1, $16.99 , $-   ,38002
107268-34643,06/11/2022,1, $16.99 , $-   ,24275
107268-34644,11/03/2023,1, $29.99 , $-   ,3481
107268-34645,06/04/2021,1, $8.99 , $-   ,31949
107268-34646,01/12/2021,1, $8.99 , $-   ,37522
107268-34647,15/04/2021,1, $8.99 , $-   ,29770
107268-34648,19/08/2023,1, $8.99 , $-   ,8391
107268-34649,12/02/2022,1, $8.99 , $-   ,24681
107268-34650,12/08/2023,1, $22.99 , $-   ,30078
107268-34651,05/05/2023,2, $17.98 , $-   ,14316
107268-34652,25/09/2021,1, $22.99 , $-   ,37612
107268-34653,02/04/2023,1, $8.99 , $-   ,10234
107268-34654,23/12/2021,1, $8.99 , $-   ,40944
107268-34655,27/09/2022,1, $22.99 , $-   ,5254
107268-34656,14/12/2023,2, $17.98 , $-   ,1854
107268-34657,20/07/2021,1, $8.99 , $-   ,47953
107268-34658,14/01/2021,2, $17.98 , $-   ,1104
107268-34659,28/03/2022,1, $8.99 , $-   ,3305
107268-34660,25/01/2023,1, $8.99 , $-   ,10382
107268-34661,26/06/2021,1, $8.99 , $-   ,53139
107268-34662,27/10/2021,1, $22.99 , $-   ,45747
107268-34663,11/08/2021,1, $8.99 , $-   ,16165
107268-34664,08/08/2023,2, $17.98 , $-   ,44426
107268-34665,18/05/2022,2, $45.98 , $-   ,18915
107268-34666,10/08/2022,1, $8.99 , $-   ,31194
107268-34667,01/12/2022,1, $8.99 , $-   ,8373
107268-34668,21/02/2021,1, $8.99 , $-   ,5393
107268-34669,03/05/2023,1, $8.99 , $-   ,37754
107268-34670,20/08/2021,1, $8.99 , $-   ,51761
107268-34671,08/12/2023,2, $17.98 , $-   ,13658
107268-34672,28/11/2023,1, $8.99 , $-   ,36151
107268-34673,28/11/2022,1, $8.99 , $-   ,35457
107268-34674,16/04/2023,1, $8.99 , $-   ,22339
107268-34675,28/02/2021,1, $8.99 , $-   ,4661
107268-34676,08/01/2023,1, $8.99 , $-   ,12854
107268-34677,14/10/2021,1, $26.99 , $-   ,30173
107268-34678,09/05/2023,1, $15.99 , $-   ,36901
107268-34679,09/07/2023,2, $31.98 , $-   ,14098
107268-34680,19/09/2021,1, $9.50 , $-   ,34299
107268-34681,06/11/2021,1, $9.50 , $-   ,29710
107268-34682,04/10/2022,1, $9.50 , $-   ,50651
107268-34683,10/01/2023,1, $9.50 , $-   ,34032
107268-34684,14/09/2022,1, $9.50 , $-   ,45727
107268-34685,28/08/2021,1, $9.50 , $-   ,46869
107268-34686,16/11/2023,2, $19.00 , $-   ,7205
107268-34687,10/04/2021,1, $9.50 , $-   ,39101
107268-34688,10/02/2022,1, $9.50 , $-   ,3693
107268-34689,29/03/2021,1, $9.50 , $-   ,30161
107268-34690,08/11/2023,1, $9.50 , $-   ,14623
107268-34691,16/03/2022,2, $19.00 , $-   ,31461
107268-34692,20/06/2023,1, $9.50 , $-   ,22160
107268-34693,29/01/2022,1, $8.55 , $0.95 ,13893
107268-34694,29/12/2023,1, $9.50 , $-   ,21668
107268-34695,23/10/2023,1, $9.50 , $-   ,1421
107268-34696,22/10/2021,1, $9.50 , $-   ,29781
107268-34697,17/04/2021,1, $9.50 , $-   ,33666
107268-34698,25/09/2022,1, $9.50 , $-   ,2407
107268-34699,06/11/2021,1, $9.50 , $-   ,14813
107268-34700,18/05/2021,2, $19.00 , $-   ,12804
107268-34701,04/05/2021,1, $9.50 , $-   ,30360
107268-34702,25/08/2023,1, $9.50 , $-   ,21492
107268-34703,09/01/2021,1, $9.50 , $-   ,28969
107268-34704,23/10/2022,1, $9.50 , $-   ,15848
107268-34705,20/05/2023,1, $9.50 , $-   ,31192
107268-34706,11/07/2022,1, $9.50 , $-   ,32948
107268-34707,17/02/2023,1, $9.50 , $-   ,12614
107268-34708,21/01/2022,1, $20.43 , $1.08 ,27919
107268-34709,18/05/2021,1, $8.99 , $-   ,6499
107268-34710,11/10/2021,1, $8.99 , $-   ,49526
107268-34711,13/11/2022,1, $12.50 , $-   ,23368
107268-34712,20/05/2022,1, $12.50 , $-   ,24263
107268-34713,14/01/2023,1, $8.99 , $-   ,5211
107268-34714,30/06/2022,1, $8.99 , $-   ,47045
107268-34715,01/11/2021,2, $17.98 , $-   ,2470
107268-34716,23/08/2023,1, $8.99 , $-   ,49701
107268-34717,19/05/2023,1, $8.99 , $-   ,44257
107268-34718,06/09/2022,1, $20.43 , $1.08 ,14969
107268-34719,01/08/2021,1, $21.50 , $-   ,12448
107268-34720,22/02/2022,2, $17.98 , $-   ,28469
107268-34721,17/06/2022,1, $21.50 , $-   ,10351
107268-34722,30/10/2023,1, $8.99 , $-   ,27048
107268-34723,24/09/2021,1, $8.99 , $-   ,15375
107268-34724,29/01/2021,1, $8.99 , $-   ,31270
107268-34725,08/09/2022,1, $8.99 , $-   ,4897
107268-34726,13/09/2022,1, $8.99 , $-   ,1453
107268-34727,17/05/2021,1, $8.99 , $-   ,19266
107268-34729,06/12/2022,1, $12.50 , $-   ,33710
107268-34730,15/12/2022,1, $21.50 , $-   ,48601
107268-34731,28/05/2022,2, $17.98 , $-   ,36870
107268-34732,24/12/2023,1, $21.50 , $-   ,346
107268-34733,23/10/2023,1, $8.99 , $-   ,50155
107268-34734,27/07/2022,1, $8.99 , $-   ,5300
107268-34735,19/06/2022,1, $20.43 , $1.08 ,49462
107268-34736,19/01/2021,1, $8.99 , $-   ,16011
107268-34737,01/08/2023,1, $8.99 , $-   ,20005
107268-34738,25/12/2023,1, $8.99 , $-   ,45862
107268-34739,11/12/2023,1, $8.99 , $-   ,19356
107268-34740,05/09/2023,1, $8.99 , $-   ,3808
107268-34741,30/07/2023,1, $21.50 , $-   ,31895
107268-34742,27/03/2022,1, $8.99 , $-   ,23664
107268-34743,11/03/2023,1, $20.43 , $1.08 ,50074
107268-34744,08/07/2021,1, $8.99 , $-   ,26050
107268-34745,15/01/2021,1, $8.99 , $-   ,17397
107268-34746,21/04/2021,1, $21.50 , $-   ,22967
107268-34747,23/01/2022,1, $8.99 , $-   ,4588
107268-34748,06/03/2023,1, $21.50 , $-   ,39808
107268-34749,29/04/2022,1, $8.99 , $-   ,41926
107268-34750,27/06/2023,1, $8.99 , $-   ,22963
107268-34751,28/03/2023,1, $8.99 , $-   ,17878
107268-34752,16/01/2021,1, $21.50 , $-   ,24823
107268-34753,17/08/2023,1, $8.99 , $-   ,4727
107268-34754,03/03/2023,1, $8.99 , $-   ,37280
107268-34755,04/01/2021,1, $8.99 , $-   ,52874
107268-34756,17/01/2023,1, $20.43 , $1.08 ,50526
107268-34757,23/12/2022,1, $8.99 , $-   ,1953
107268-34758,18/02/2022,2, $43.00 , $-   ,36221
107268-34759,11/05/2022,1, $8.99 , $-   ,27074
107268-34760,11/11/2021,1, $21.50 , $-   ,24669
107268-34761,28/05/2023,1, $21.50 , $-   ,25720
107268-34762,19/08/2021,1, $8.99 , $-   ,44422
107268-34763,15/05/2021,1, $8.99 , $-   ,28303
107268-34764,10/02/2022,1, $21.50 , $-   ,32157
107268-34765,31/07/2021,1, $11.99 , $-   ,47276
107268-34766,17/01/2022,1, $11.99 , $-   ,39504
107268-34767,22/09/2023,1, $11.99 , $-   ,38426
107268-34768,30/06/2021,1, $11.99 , $-   ,27283
107268-34769,28/09/2021,1, $11.99 , $-   ,41110
107268-34770,15/09/2023,1, $11.99 , $-   ,711
107268-34771,16/11/2021,1, $18.50 , $-   ,18565
107268-34772,07/09/2023,1, $10.43 , $1.56 ,32367
107268-34773,26/08/2023,1, $11.99 , $-   ,39631
107268-34774,26/05/2023,1, $11.99 , $-   ,12674
107268-34775,07/07/2023,1, $18.50 , $-   ,19499
107268-34776,06/07/2021,1, $11.99 , $-   ,50533
107268-34777,20/07/2021,1, $11.99 , $-   ,4283
107268-34778,17/05/2023,1, $11.99 , $-   ,29902
107268-34779,19/09/2022,1, $11.99 , $-   ,8128
107268-34780,28/12/2021,1, $11.99 , $-   ,3472
107268-34781,24/01/2022,1, $11.99 , $-   ,40498
107268-34782,14/03/2023,2, $24.45 , $-   ,45600
107268-34783,12/02/2022,3, $26.97 , $-   ,51532
107268-34784,03/05/2021,3, $39.48 , $-   ,49670
